"Soort misdrijf";"Perioden";"Wijken en buurten";"Geregistreerde misdrijven (aantal)"
"1.1.1 Diefstal/inbraak woning";"2013";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Noorder IJplas";"       1"
"1.1.1 Diefstal/inbraak woning";"2020";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Noorder IJplas";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Melkweg/Oostzanerwerf";"       1"
"1.1.1 Diefstal/inbraak woning";"2016";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Melkweg/Oostzanerwerf";"       1"
"1.1.1 Diefstal/inbraak woning";"2018";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Melkweg/Oostzanerwerf";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Walvisbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2013";"Walvisbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2014";"Walvisbuurt";"      13"
"1.1.1 Diefstal/inbraak woning";"2015";"Walvisbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2016";"Walvisbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2017";"Walvisbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2018";"Walvisbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2019";"Walvisbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2020";"Walvisbuurt";"      10"
"1.1.1 Diefstal/inbraak woning";"2021";"Walvisbuurt";"       8"
"1.1.1 Diefstal/inbraak woning";"2022";"Walvisbuurt";"       2"
"1.1.1 Diefstal/inbraak woning";"2023";"Walvisbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2012";"Twiske-West";"      14"
"1.1.1 Diefstal/inbraak woning";"2013";"Twiske-West";"      18"
"1.1.1 Diefstal/inbraak woning";"2014";"Twiske-West";"       7"
"1.1.1 Diefstal/inbraak woning";"2015";"Twiske-West";"       9"
"1.1.1 Diefstal/inbraak woning";"2016";"Twiske-West";"      10"
"1.1.1 Diefstal/inbraak woning";"2017";"Twiske-West";"       9"
"1.1.1 Diefstal/inbraak woning";"2018";"Twiske-West";"       9"
"1.1.1 Diefstal/inbraak woning";"2019";"Twiske-West";"       4"
"1.1.1 Diefstal/inbraak woning";"2020";"Twiske-West";"       7"
"1.1.1 Diefstal/inbraak woning";"2021";"Twiske-West";"       7"
"1.1.1 Diefstal/inbraak woning";"2022";"Twiske-West";"       5"
"1.1.1 Diefstal/inbraak woning";"2023";"Twiske-West";"       2"
"1.1.1 Diefstal/inbraak woning";"2012";"Oostzanerdijk";"       3"
"1.1.1 Diefstal/inbraak woning";"2013";"Oostzanerdijk";"       2"
"1.1.1 Diefstal/inbraak woning";"2014";"Oostzanerdijk";"       7"
"1.1.1 Diefstal/inbraak woning";"2015";"Oostzanerdijk";"       1"
"1.1.1 Diefstal/inbraak woning";"2016";"Oostzanerdijk";"       4"
"1.1.1 Diefstal/inbraak woning";"2017";"Oostzanerdijk";"       3"
"1.1.1 Diefstal/inbraak woning";"2018";"Oostzanerdijk";"       1"
"1.1.1 Diefstal/inbraak woning";"2019";"Oostzanerdijk";"       2"
"1.1.1 Diefstal/inbraak woning";"2020";"Oostzanerdijk";"       2"
"1.1.1 Diefstal/inbraak woning";"2021";"Oostzanerdijk";"       2"
"1.1.1 Diefstal/inbraak woning";"2022";"Oostzanerdijk";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Oostzanerdijk";"       2"
"1.1.1 Diefstal/inbraak woning";"2012";"Circus/Kermisbuurt";"      15"
"1.1.1 Diefstal/inbraak woning";"2013";"Circus/Kermisbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2014";"Circus/Kermisbuurt";"      10"
"1.1.1 Diefstal/inbraak woning";"2015";"Circus/Kermisbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2016";"Circus/Kermisbuurt";"      10"
"1.1.1 Diefstal/inbraak woning";"2017";"Circus/Kermisbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2018";"Circus/Kermisbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2019";"Circus/Kermisbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2020";"Circus/Kermisbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2021";"Circus/Kermisbuurt";"       2"
"1.1.1 Diefstal/inbraak woning";"2022";"Circus/Kermisbuurt";"       2"
"1.1.1 Diefstal/inbraak woning";"2023";"Circus/Kermisbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2012";"Molenwijk";"      26"
"1.1.1 Diefstal/inbraak woning";"2013";"Molenwijk";"      23"
"1.1.1 Diefstal/inbraak woning";"2014";"Molenwijk";"      23"
"1.1.1 Diefstal/inbraak woning";"2015";"Molenwijk";"      21"
"1.1.1 Diefstal/inbraak woning";"2016";"Molenwijk";"      15"
"1.1.1 Diefstal/inbraak woning";"2017";"Molenwijk";"      16"
"1.1.1 Diefstal/inbraak woning";"2018";"Molenwijk";"       9"
"1.1.1 Diefstal/inbraak woning";"2019";"Molenwijk";"       6"
"1.1.1 Diefstal/inbraak woning";"2020";"Molenwijk";"      14"
"1.1.1 Diefstal/inbraak woning";"2021";"Molenwijk";"       4"
"1.1.1 Diefstal/inbraak woning";"2022";"Molenwijk";"       9"
"1.1.1 Diefstal/inbraak woning";"2023";"Molenwijk";"       8"
"1.1.1 Diefstal/inbraak woning";"2012";"Noordelijke IJ-oevers-West";"      22"
"1.1.1 Diefstal/inbraak woning";"2013";"Noordelijke IJ-oevers-West";"      11"
"1.1.1 Diefstal/inbraak woning";"2014";"Noordelijke IJ-oevers-West";"      19"
"1.1.1 Diefstal/inbraak woning";"2015";"Noordelijke IJ-oevers-West";"       9"
"1.1.1 Diefstal/inbraak woning";"2016";"Noordelijke IJ-oevers-West";"      11"
"1.1.1 Diefstal/inbraak woning";"2017";"Noordelijke IJ-oevers-West";"      14"
"1.1.1 Diefstal/inbraak woning";"2018";"Noordelijke IJ-oevers-West";"      12"
"1.1.1 Diefstal/inbraak woning";"2019";"Noordelijke IJ-oevers-West";"      15"
"1.1.1 Diefstal/inbraak woning";"2020";"Noordelijke IJ-oevers-West";"      13"
"1.1.1 Diefstal/inbraak woning";"2021";"Noordelijke IJ-oevers-West";"       5"
"1.1.1 Diefstal/inbraak woning";"2022";"Noordelijke IJ-oevers-West";"       6"
"1.1.1 Diefstal/inbraak woning";"2023";"Noordelijke IJ-oevers-West";"      10"
"1.1.1 Diefstal/inbraak woning";"2012";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Cornelis Douwesterrein-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Cornelis Douwesterrein-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"NDSM terrein";"      10"
"1.1.1 Diefstal/inbraak woning";"2013";"NDSM terrein";"       8"
"1.1.1 Diefstal/inbraak woning";"2014";"NDSM terrein";"      13"
"1.1.1 Diefstal/inbraak woning";"2015";"NDSM terrein";"       5"
"1.1.1 Diefstal/inbraak woning";"2016";"NDSM terrein";"       4"
"1.1.1 Diefstal/inbraak woning";"2017";"NDSM terrein";"       8"
"1.1.1 Diefstal/inbraak woning";"2018";"NDSM terrein";"       5"
"1.1.1 Diefstal/inbraak woning";"2019";"NDSM terrein";"       3"
"1.1.1 Diefstal/inbraak woning";"2020";"NDSM terrein";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"NDSM terrein";"       2"
"1.1.1 Diefstal/inbraak woning";"2022";"NDSM terrein";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"NDSM terrein";"       4"
"1.1.1 Diefstal/inbraak woning";"2012";"Buiksloterham-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2013";"Buiksloterham-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2014";"Buiksloterham-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Buiksloterham-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Buiksloterham-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Buiksloterham-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Buiksloterham-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Buiksloterham-Zuid";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Buiksloterham-Zuid";"       3"
"1.1.1 Diefstal/inbraak woning";"2021";"Buiksloterham-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2022";"Buiksloterham-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Buiksloterham-Zuid";"       2"
"1.1.1 Diefstal/inbraak woning";"2012";"Buiksloterham-Noord";"       3"
"1.1.1 Diefstal/inbraak woning";"2013";"Buiksloterham-Noord";"       1"
"1.1.1 Diefstal/inbraak woning";"2014";"Buiksloterham-Noord";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Buiksloterham-Noord";"       2"
"1.1.1 Diefstal/inbraak woning";"2016";"Buiksloterham-Noord";"       4"
"1.1.1 Diefstal/inbraak woning";"2017";"Buiksloterham-Noord";"       5"
"1.1.1 Diefstal/inbraak woning";"2018";"Buiksloterham-Noord";"       3"
"1.1.1 Diefstal/inbraak woning";"2019";"Buiksloterham-Noord";"       8"
"1.1.1 Diefstal/inbraak woning";"2020";"Buiksloterham-Noord";"       9"
"1.1.1 Diefstal/inbraak woning";"2021";"Buiksloterham-Noord";"       2"
"1.1.1 Diefstal/inbraak woning";"2022";"Buiksloterham-Noord";"       3"
"1.1.1 Diefstal/inbraak woning";"2023";"Buiksloterham-Noord";"       1"
"1.1.1 Diefstal/inbraak woning";"2012";"Klaprozenbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2013";"Klaprozenbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2014";"Klaprozenbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2015";"Klaprozenbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2016";"Klaprozenbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Klaprozenbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Klaprozenbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Klaprozenbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Klaprozenbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Klaprozenbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Klaprozenbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Klaprozenbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Overhoeks";"       5"
"1.1.1 Diefstal/inbraak woning";"2013";"Overhoeks";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Overhoeks";"       3"
"1.1.1 Diefstal/inbraak woning";"2015";"Overhoeks";"       1"
"1.1.1 Diefstal/inbraak woning";"2016";"Overhoeks";"       3"
"1.1.1 Diefstal/inbraak woning";"2017";"Overhoeks";"       1"
"1.1.1 Diefstal/inbraak woning";"2018";"Overhoeks";"       4"
"1.1.1 Diefstal/inbraak woning";"2019";"Overhoeks";"       4"
"1.1.1 Diefstal/inbraak woning";"2020";"Overhoeks";"       1"
"1.1.1 Diefstal/inbraak woning";"2021";"Overhoeks";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Overhoeks";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Overhoeks";"       3"
"1.1.1 Diefstal/inbraak woning";"2012";"Tuindorp Oostzaan";"     112"
"1.1.1 Diefstal/inbraak woning";"2013";"Tuindorp Oostzaan";"      76"
"1.1.1 Diefstal/inbraak woning";"2014";"Tuindorp Oostzaan";"     132"
"1.1.1 Diefstal/inbraak woning";"2015";"Tuindorp Oostzaan";"      98"
"1.1.1 Diefstal/inbraak woning";"2016";"Tuindorp Oostzaan";"      66"
"1.1.1 Diefstal/inbraak woning";"2017";"Tuindorp Oostzaan";"      69"
"1.1.1 Diefstal/inbraak woning";"2018";"Tuindorp Oostzaan";"      35"
"1.1.1 Diefstal/inbraak woning";"2019";"Tuindorp Oostzaan";"      62"
"1.1.1 Diefstal/inbraak woning";"2020";"Tuindorp Oostzaan";"      28"
"1.1.1 Diefstal/inbraak woning";"2021";"Tuindorp Oostzaan";"      25"
"1.1.1 Diefstal/inbraak woning";"2022";"Tuindorp Oostzaan";"      24"
"1.1.1 Diefstal/inbraak woning";"2023";"Tuindorp Oostzaan";"      24"
"1.1.1 Diefstal/inbraak woning";"2012";"Tuindorp Oostzaan-West";"      12"
"1.1.1 Diefstal/inbraak woning";"2013";"Tuindorp Oostzaan-West";"       7"
"1.1.1 Diefstal/inbraak woning";"2014";"Tuindorp Oostzaan-West";"      14"
"1.1.1 Diefstal/inbraak woning";"2015";"Tuindorp Oostzaan-West";"       8"
"1.1.1 Diefstal/inbraak woning";"2016";"Tuindorp Oostzaan-West";"       8"
"1.1.1 Diefstal/inbraak woning";"2017";"Tuindorp Oostzaan-West";"       6"
"1.1.1 Diefstal/inbraak woning";"2018";"Tuindorp Oostzaan-West";"       2"
"1.1.1 Diefstal/inbraak woning";"2019";"Tuindorp Oostzaan-West";"       3"
"1.1.1 Diefstal/inbraak woning";"2020";"Tuindorp Oostzaan-West";"       3"
"1.1.1 Diefstal/inbraak woning";"2021";"Tuindorp Oostzaan-West";"       4"
"1.1.1 Diefstal/inbraak woning";"2022";"Tuindorp Oostzaan-West";"       2"
"1.1.1 Diefstal/inbraak woning";"2023";"Tuindorp Oostzaan-West";"       2"
"1.1.1 Diefstal/inbraak woning";"2012";"Tuindorp Oostzaan-Oost";"      56"
"1.1.1 Diefstal/inbraak woning";"2013";"Tuindorp Oostzaan-Oost";"      30"
"1.1.1 Diefstal/inbraak woning";"2014";"Tuindorp Oostzaan-Oost";"      78"
"1.1.1 Diefstal/inbraak woning";"2015";"Tuindorp Oostzaan-Oost";"      41"
"1.1.1 Diefstal/inbraak woning";"2016";"Tuindorp Oostzaan-Oost";"      23"
"1.1.1 Diefstal/inbraak woning";"2017";"Tuindorp Oostzaan-Oost";"      22"
"1.1.1 Diefstal/inbraak woning";"2018";"Tuindorp Oostzaan-Oost";"      12"
"1.1.1 Diefstal/inbraak woning";"2019";"Tuindorp Oostzaan-Oost";"      16"
"1.1.1 Diefstal/inbraak woning";"2020";"Tuindorp Oostzaan-Oost";"       8"
"1.1.1 Diefstal/inbraak woning";"2021";"Tuindorp Oostzaan-Oost";"       9"
"1.1.1 Diefstal/inbraak woning";"2022";"Tuindorp Oostzaan-Oost";"       8"
"1.1.1 Diefstal/inbraak woning";"2023";"Tuindorp Oostzaan-Oost";"      10"
"1.1.1 Diefstal/inbraak woning";"2012";"Terrasdorp";"      41"
"1.1.1 Diefstal/inbraak woning";"2013";"Terrasdorp";"      30"
"1.1.1 Diefstal/inbraak woning";"2014";"Terrasdorp";"      36"
"1.1.1 Diefstal/inbraak woning";"2015";"Terrasdorp";"      36"
"1.1.1 Diefstal/inbraak woning";"2016";"Terrasdorp";"      25"
"1.1.1 Diefstal/inbraak woning";"2017";"Terrasdorp";"      36"
"1.1.1 Diefstal/inbraak woning";"2018";"Terrasdorp";"      14"
"1.1.1 Diefstal/inbraak woning";"2019";"Terrasdorp";"      29"
"1.1.1 Diefstal/inbraak woning";"2020";"Terrasdorp";"      10"
"1.1.1 Diefstal/inbraak woning";"2021";"Terrasdorp";"       8"
"1.1.1 Diefstal/inbraak woning";"2022";"Terrasdorp";"      10"
"1.1.1 Diefstal/inbraak woning";"2023";"Terrasdorp";"       7"
"1.1.1 Diefstal/inbraak woning";"2012";"De Bongerd";"       3"
"1.1.1 Diefstal/inbraak woning";"2013";"De Bongerd";"       9"
"1.1.1 Diefstal/inbraak woning";"2014";"De Bongerd";"       4"
"1.1.1 Diefstal/inbraak woning";"2015";"De Bongerd";"      13"
"1.1.1 Diefstal/inbraak woning";"2016";"De Bongerd";"      10"
"1.1.1 Diefstal/inbraak woning";"2017";"De Bongerd";"       5"
"1.1.1 Diefstal/inbraak woning";"2018";"De Bongerd";"       7"
"1.1.1 Diefstal/inbraak woning";"2019";"De Bongerd";"      14"
"1.1.1 Diefstal/inbraak woning";"2020";"De Bongerd";"       7"
"1.1.1 Diefstal/inbraak woning";"2021";"De Bongerd";"       4"
"1.1.1 Diefstal/inbraak woning";"2022";"De Bongerd";"       4"
"1.1.1 Diefstal/inbraak woning";"2023";"De Bongerd";"       5"
"1.1.1 Diefstal/inbraak woning";"2012";"Kadoelen";"      15"
"1.1.1 Diefstal/inbraak woning";"2013";"Kadoelen";"      28"
"1.1.1 Diefstal/inbraak woning";"2014";"Kadoelen";"      29"
"1.1.1 Diefstal/inbraak woning";"2015";"Kadoelen";"      24"
"1.1.1 Diefstal/inbraak woning";"2016";"Kadoelen";"      17"
"1.1.1 Diefstal/inbraak woning";"2017";"Kadoelen";"      30"
"1.1.1 Diefstal/inbraak woning";"2018";"Kadoelen";"      19"
"1.1.1 Diefstal/inbraak woning";"2019";"Kadoelen";"      24"
"1.1.1 Diefstal/inbraak woning";"2020";"Kadoelen";"      20"
"1.1.1 Diefstal/inbraak woning";"2021";"Kadoelen";"      18"
"1.1.1 Diefstal/inbraak woning";"2022";"Kadoelen";"      10"
"1.1.1 Diefstal/inbraak woning";"2023";"Kadoelen";"       6"
"1.1.1 Diefstal/inbraak woning";"2012";"Twiske-Oost";"       7"
"1.1.1 Diefstal/inbraak woning";"2013";"Twiske-Oost";"      12"
"1.1.1 Diefstal/inbraak woning";"2014";"Twiske-Oost";"      11"
"1.1.1 Diefstal/inbraak woning";"2015";"Twiske-Oost";"       3"
"1.1.1 Diefstal/inbraak woning";"2016";"Twiske-Oost";"       4"
"1.1.1 Diefstal/inbraak woning";"2017";"Twiske-Oost";"       5"
"1.1.1 Diefstal/inbraak woning";"2018";"Twiske-Oost";"       7"
"1.1.1 Diefstal/inbraak woning";"2019";"Twiske-Oost";"       1"
"1.1.1 Diefstal/inbraak woning";"2020";"Twiske-Oost";"       5"
"1.1.1 Diefstal/inbraak woning";"2021";"Twiske-Oost";"       5"
"1.1.1 Diefstal/inbraak woning";"2022";"Twiske-Oost";"       3"
"1.1.1 Diefstal/inbraak woning";"2023";"Twiske-Oost";"       2"
"1.1.1 Diefstal/inbraak woning";"2012";"Kadoelen";"       8"
"1.1.1 Diefstal/inbraak woning";"2013";"Kadoelen";"      16"
"1.1.1 Diefstal/inbraak woning";"2014";"Kadoelen";"      18"
"1.1.1 Diefstal/inbraak woning";"2015";"Kadoelen";"      21"
"1.1.1 Diefstal/inbraak woning";"2016";"Kadoelen";"      13"
"1.1.1 Diefstal/inbraak woning";"2017";"Kadoelen";"      25"
"1.1.1 Diefstal/inbraak woning";"2018";"Kadoelen";"      12"
"1.1.1 Diefstal/inbraak woning";"2019";"Kadoelen";"      23"
"1.1.1 Diefstal/inbraak woning";"2020";"Kadoelen";"      15"
"1.1.1 Diefstal/inbraak woning";"2021";"Kadoelen";"      13"
"1.1.1 Diefstal/inbraak woning";"2022";"Kadoelen";"       7"
"1.1.1 Diefstal/inbraak woning";"2023";"Kadoelen";"       4"
"1.1.1 Diefstal/inbraak woning";"2012";"Banne Buiksloot";"     156"
"1.1.1 Diefstal/inbraak woning";"2013";"Banne Buiksloot";"     168"
"1.1.1 Diefstal/inbraak woning";"2014";"Banne Buiksloot";"     201"
"1.1.1 Diefstal/inbraak woning";"2015";"Banne Buiksloot";"     121"
"1.1.1 Diefstal/inbraak woning";"2016";"Banne Buiksloot";"      85"
"1.1.1 Diefstal/inbraak woning";"2017";"Banne Buiksloot";"      44"
"1.1.1 Diefstal/inbraak woning";"2018";"Banne Buiksloot";"      54"
"1.1.1 Diefstal/inbraak woning";"2019";"Banne Buiksloot";"      46"
"1.1.1 Diefstal/inbraak woning";"2020";"Banne Buiksloot";"      38"
"1.1.1 Diefstal/inbraak woning";"2021";"Banne Buiksloot";"      36"
"1.1.1 Diefstal/inbraak woning";"2022";"Banne Buiksloot";"      25"
"1.1.1 Diefstal/inbraak woning";"2023";"Banne Buiksloot";"      20"
"1.1.1 Diefstal/inbraak woning";"2012";"Banne-Noordwest";"      33"
"1.1.1 Diefstal/inbraak woning";"2013";"Banne-Noordwest";"      36"
"1.1.1 Diefstal/inbraak woning";"2014";"Banne-Noordwest";"      42"
"1.1.1 Diefstal/inbraak woning";"2015";"Banne-Noordwest";"      29"
"1.1.1 Diefstal/inbraak woning";"2016";"Banne-Noordwest";"      23"
"1.1.1 Diefstal/inbraak woning";"2017";"Banne-Noordwest";"       7"
"1.1.1 Diefstal/inbraak woning";"2018";"Banne-Noordwest";"       9"
"1.1.1 Diefstal/inbraak woning";"2019";"Banne-Noordwest";"       7"
"1.1.1 Diefstal/inbraak woning";"2020";"Banne-Noordwest";"       5"
"1.1.1 Diefstal/inbraak woning";"2021";"Banne-Noordwest";"       3"
"1.1.1 Diefstal/inbraak woning";"2022";"Banne-Noordwest";"       5"
"1.1.1 Diefstal/inbraak woning";"2023";"Banne-Noordwest";"       2"
"1.1.1 Diefstal/inbraak woning";"2012";"Banne-Noordoost";"      59"
"1.1.1 Diefstal/inbraak woning";"2013";"Banne-Noordoost";"      25"
"1.1.1 Diefstal/inbraak woning";"2014";"Banne-Noordoost";"      75"
"1.1.1 Diefstal/inbraak woning";"2015";"Banne-Noordoost";"      20"
"1.1.1 Diefstal/inbraak woning";"2016";"Banne-Noordoost";"      15"
"1.1.1 Diefstal/inbraak woning";"2017";"Banne-Noordoost";"      11"
"1.1.1 Diefstal/inbraak woning";"2018";"Banne-Noordoost";"      10"
"1.1.1 Diefstal/inbraak woning";"2019";"Banne-Noordoost";"      12"
"1.1.1 Diefstal/inbraak woning";"2020";"Banne-Noordoost";"      12"
"1.1.1 Diefstal/inbraak woning";"2021";"Banne-Noordoost";"       4"
"1.1.1 Diefstal/inbraak woning";"2022";"Banne-Noordoost";"       7"
"1.1.1 Diefstal/inbraak woning";"2023";"Banne-Noordoost";"       3"
"1.1.1 Diefstal/inbraak woning";"2012";"Banne-Zuidwest";"      33"
"1.1.1 Diefstal/inbraak woning";"2013";"Banne-Zuidwest";"      46"
"1.1.1 Diefstal/inbraak woning";"2014";"Banne-Zuidwest";"      44"
"1.1.1 Diefstal/inbraak woning";"2015";"Banne-Zuidwest";"      37"
"1.1.1 Diefstal/inbraak woning";"2016";"Banne-Zuidwest";"      18"
"1.1.1 Diefstal/inbraak woning";"2017";"Banne-Zuidwest";"       6"
"1.1.1 Diefstal/inbraak woning";"2018";"Banne-Zuidwest";"       9"
"1.1.1 Diefstal/inbraak woning";"2019";"Banne-Zuidwest";"       3"
"1.1.1 Diefstal/inbraak woning";"2020";"Banne-Zuidwest";"       7"
"1.1.1 Diefstal/inbraak woning";"2021";"Banne-Zuidwest";"       8"
"1.1.1 Diefstal/inbraak woning";"2022";"Banne-Zuidwest";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Banne-Zuidwest";"       3"
"1.1.1 Diefstal/inbraak woning";"2012";"Banne-Zuidoost";"      26"
"1.1.1 Diefstal/inbraak woning";"2013";"Banne-Zuidoost";"      44"
"1.1.1 Diefstal/inbraak woning";"2014";"Banne-Zuidoost";"      31"
"1.1.1 Diefstal/inbraak woning";"2015";"Banne-Zuidoost";"      31"
"1.1.1 Diefstal/inbraak woning";"2016";"Banne-Zuidoost";"      22"
"1.1.1 Diefstal/inbraak woning";"2017";"Banne-Zuidoost";"      11"
"1.1.1 Diefstal/inbraak woning";"2018";"Banne-Zuidoost";"      20"
"1.1.1 Diefstal/inbraak woning";"2019";"Banne-Zuidoost";"      18"
"1.1.1 Diefstal/inbraak woning";"2020";"Banne-Zuidoost";"      11"
"1.1.1 Diefstal/inbraak woning";"2021";"Banne-Zuidoost";"      18"
"1.1.1 Diefstal/inbraak woning";"2022";"Banne-Zuidoost";"      10"
"1.1.1 Diefstal/inbraak woning";"2023";"Banne-Zuidoost";"      11"
"1.1.1 Diefstal/inbraak woning";"2012";"Buiksloterbreek";"       2"
"1.1.1 Diefstal/inbraak woning";"2013";"Buiksloterbreek";"       7"
"1.1.1 Diefstal/inbraak woning";"2014";"Buiksloterbreek";"       3"
"1.1.1 Diefstal/inbraak woning";"2015";"Buiksloterbreek";"       2"
"1.1.1 Diefstal/inbraak woning";"2016";"Buiksloterbreek";"       4"
"1.1.1 Diefstal/inbraak woning";"2017";"Buiksloterbreek";"       5"
