"Soort misdrijf";"Perioden";"Wijken en buurten";"Geregistreerde misdrijven (aantal)"
"1.3.1 Ongevallen (weg)";"2012";"Banne-Zuidwest";"       7"
"1.3.1 Ongevallen (weg)";"2013";"Banne-Zuidwest";"      13"
"1.3.1 Ongevallen (weg)";"2014";"Banne-Zuidwest";"       9"
"1.3.1 Ongevallen (weg)";"2015";"Banne-Zuidwest";"      11"
"1.3.1 Ongevallen (weg)";"2016";"Banne-Zuidwest";"       8"
"1.3.1 Ongevallen (weg)";"2017";"Banne-Zuidwest";"      15"
"1.3.1 Ongevallen (weg)";"2018";"Banne-Zuidwest";"      11"
"1.3.1 Ongevallen (weg)";"2019";"Banne-Zuidwest";"      16"
"1.3.1 Ongevallen (weg)";"2020";"Banne-Zuidwest";"      12"
"1.3.1 Ongevallen (weg)";"2021";"Banne-Zuidwest";"      17"
"1.3.1 Ongevallen (weg)";"2022";"Banne-Zuidwest";"      22"
"1.3.1 Ongevallen (weg)";"2023";"Banne-Zuidwest";"      13"
"1.3.1 Ongevallen (weg)";"2012";"Banne-Zuidoost";"       9"
"1.3.1 Ongevallen (weg)";"2013";"Banne-Zuidoost";"      15"
"1.3.1 Ongevallen (weg)";"2014";"Banne-Zuidoost";"      21"
"1.3.1 Ongevallen (weg)";"2015";"Banne-Zuidoost";"      14"
"1.3.1 Ongevallen (weg)";"2016";"Banne-Zuidoost";"      25"
"1.3.1 Ongevallen (weg)";"2017";"Banne-Zuidoost";"      23"
"1.3.1 Ongevallen (weg)";"2018";"Banne-Zuidoost";"      23"
"1.3.1 Ongevallen (weg)";"2019";"Banne-Zuidoost";"      19"
"1.3.1 Ongevallen (weg)";"2020";"Banne-Zuidoost";"      29"
"1.3.1 Ongevallen (weg)";"2021";"Banne-Zuidoost";"      18"
"1.3.1 Ongevallen (weg)";"2022";"Banne-Zuidoost";"      19"
"1.3.1 Ongevallen (weg)";"2023";"Banne-Zuidoost";"      24"
"1.3.1 Ongevallen (weg)";"2012";"Buiksloterbreek";"       1"
"1.3.1 Ongevallen (weg)";"2013";"Buiksloterbreek";"       1"
"1.3.1 Ongevallen (weg)";"2014";"Buiksloterbreek";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Buiksloterbreek";"       0"
"1.3.1 Ongevallen (weg)";"2016";"Buiksloterbreek";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Buiksloterbreek";"       1"
"1.3.1 Ongevallen (weg)";"2018";"Buiksloterbreek";"       0"
"1.3.1 Ongevallen (weg)";"2019";"Buiksloterbreek";"       0"
"1.3.1 Ongevallen (weg)";"2020";"Buiksloterbreek";"       0"
"1.3.1 Ongevallen (weg)";"2021";"Buiksloterbreek";"       1"
"1.3.1 Ongevallen (weg)";"2022";"Buiksloterbreek";"       1"
"1.3.1 Ongevallen (weg)";"2023";"Buiksloterbreek";"       2"
"1.3.1 Ongevallen (weg)";"2012";"Marjoleinterrein";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Marjoleinterrein";"       1"
"1.3.1 Ongevallen (weg)";"2014";"Marjoleinterrein";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Marjoleinterrein";"       2"
"1.3.1 Ongevallen (weg)";"2016";"Marjoleinterrein";"       0"
"1.3.1 Ongevallen (weg)";"2017";"Marjoleinterrein";"       3"
"1.3.1 Ongevallen (weg)";"2018";"Marjoleinterrein";"       1"
"1.3.1 Ongevallen (weg)";"2019";"Marjoleinterrein";"       1"
"1.3.1 Ongevallen (weg)";"2020";"Marjoleinterrein";"       1"
"1.3.1 Ongevallen (weg)";"2021";"Marjoleinterrein";"       2"
"1.3.1 Ongevallen (weg)";"2022";"Marjoleinterrein";"       3"
"1.3.1 Ongevallen (weg)";"2023";"Marjoleinterrein";"       0"
"1.3.1 Ongevallen (weg)";"2012";"Nieuwendammerdijk/Buiksloterdijk";"       8"
"1.3.1 Ongevallen (weg)";"2013";"Nieuwendammerdijk/Buiksloterdijk";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Nieuwendammerdijk/Buiksloterdijk";"       6"
"1.3.1 Ongevallen (weg)";"2015";"Nieuwendammerdijk/Buiksloterdijk";"       3"
"1.3.1 Ongevallen (weg)";"2016";"Nieuwendammerdijk/Buiksloterdijk";"       8"
"1.3.1 Ongevallen (weg)";"2017";"Nieuwendammerdijk/Buiksloterdijk";"       9"
"1.3.1 Ongevallen (weg)";"2018";"Nieuwendammerdijk/Buiksloterdijk";"       7"
"1.3.1 Ongevallen (weg)";"2019";"Nieuwendammerdijk/Buiksloterdijk";"       6"
"1.3.1 Ongevallen (weg)";"2020";"Nieuwendammerdijk/Buiksloterdijk";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Nieuwendammerdijk/Buiksloterdijk";"       4"
"1.3.1 Ongevallen (weg)";"2022";"Nieuwendammerdijk/Buiksloterdijk";"       8"
"1.3.1 Ongevallen (weg)";"2023";"Nieuwendammerdijk/Buiksloterdijk";"       6"
"1.3.1 Ongevallen (weg)";"2012";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2016";"Buiksloterdijk-West";"       2"
"1.3.1 Ongevallen (weg)";"2017";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2018";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2019";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2020";"Buiksloterdijk-West";"       2"
"1.3.1 Ongevallen (weg)";"2021";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2022";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2023";"Buiksloterdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2012";"Buiksloterdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Buiksloterdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Buiksloterdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Buiksloterdijk-Oost";"       1"
"1.3.1 Ongevallen (weg)";"2016";"Buiksloterdijk-Oost";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Buiksloterdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2018";"Buiksloterdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2019";"Buiksloterdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2020";"Buiksloterdijk-Oost";"       2"
"1.3.1 Ongevallen (weg)";"2021";"Buiksloterdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2022";"Buiksloterdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2023";"Buiksloterdijk-Oost";"       1"
"1.3.1 Ongevallen (weg)";"2012";"Nieuwendammerdijk-West";"       4"
"1.3.1 Ongevallen (weg)";"2013";"Nieuwendammerdijk-West";"       2"
"1.3.1 Ongevallen (weg)";"2014";"Nieuwendammerdijk-West";"       3"
"1.3.1 Ongevallen (weg)";"2015";"Nieuwendammerdijk-West";"       0"
"1.3.1 Ongevallen (weg)";"2016";"Nieuwendammerdijk-West";"       3"
"1.3.1 Ongevallen (weg)";"2017";"Nieuwendammerdijk-West";"       7"
"1.3.1 Ongevallen (weg)";"2018";"Nieuwendammerdijk-West";"       6"
"1.3.1 Ongevallen (weg)";"2019";"Nieuwendammerdijk-West";"       6"
"1.3.1 Ongevallen (weg)";"2020";"Nieuwendammerdijk-West";"       1"
"1.3.1 Ongevallen (weg)";"2021";"Nieuwendammerdijk-West";"       4"
"1.3.1 Ongevallen (weg)";"2022";"Nieuwendammerdijk-West";"       5"
"1.3.1 Ongevallen (weg)";"2023";"Nieuwendammerdijk-West";"       4"
"1.3.1 Ongevallen (weg)";"2012";"Nieuwendammerdijk-Oost";"       2"
"1.3.1 Ongevallen (weg)";"2013";"Nieuwendammerdijk-Oost";"       1"
"1.3.1 Ongevallen (weg)";"2014";"Nieuwendammerdijk-Oost";"       2"
"1.3.1 Ongevallen (weg)";"2015";"Nieuwendammerdijk-Oost";"       2"
"1.3.1 Ongevallen (weg)";"2016";"Nieuwendammerdijk-Oost";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Nieuwendammerdijk-Oost";"       1"
"1.3.1 Ongevallen (weg)";"2018";"Nieuwendammerdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2019";"Nieuwendammerdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2020";"Nieuwendammerdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2021";"Nieuwendammerdijk-Oost";"       0"
"1.3.1 Ongevallen (weg)";"2022";"Nieuwendammerdijk-Oost";"       2"
"1.3.1 Ongevallen (weg)";"2023";"Nieuwendammerdijk-Oost";"       1"
"1.3.1 Ongevallen (weg)";"2012";"Nieuwendammerdijk-Zuid";"       2"
"1.3.1 Ongevallen (weg)";"2013";"Nieuwendammerdijk-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Nieuwendammerdijk-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Nieuwendammerdijk-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2016";"Nieuwendammerdijk-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Nieuwendammerdijk-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2018";"Nieuwendammerdijk-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2019";"Nieuwendammerdijk-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2020";"Nieuwendammerdijk-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2021";"Nieuwendammerdijk-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2022";"Nieuwendammerdijk-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2023";"Nieuwendammerdijk-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2012";"Elzenhagen";"      14"
"1.3.1 Ongevallen (weg)";"2013";"Elzenhagen";"      11"
"1.3.1 Ongevallen (weg)";"2014";"Elzenhagen";"       8"
"1.3.1 Ongevallen (weg)";"2015";"Elzenhagen";"      13"
"1.3.1 Ongevallen (weg)";"2016";"Elzenhagen";"      10"
"1.3.1 Ongevallen (weg)";"2017";"Elzenhagen";"      14"
"1.3.1 Ongevallen (weg)";"2018";"Elzenhagen";"      14"
"1.3.1 Ongevallen (weg)";"2019";"Elzenhagen";"       9"
"1.3.1 Ongevallen (weg)";"2020";"Elzenhagen";"      18"
"1.3.1 Ongevallen (weg)";"2021";"Elzenhagen";"      18"
"1.3.1 Ongevallen (weg)";"2022";"Elzenhagen";"      25"
"1.3.1 Ongevallen (weg)";"2023";"Elzenhagen";"      26"
"1.3.1 Ongevallen (weg)";"2012";"Elzenhagen-Noord";"      13"
"1.3.1 Ongevallen (weg)";"2013";"Elzenhagen-Noord";"      11"
"1.3.1 Ongevallen (weg)";"2014";"Elzenhagen-Noord";"       8"
"1.3.1 Ongevallen (weg)";"2015";"Elzenhagen-Noord";"       9"
"1.3.1 Ongevallen (weg)";"2016";"Elzenhagen-Noord";"       7"
"1.3.1 Ongevallen (weg)";"2017";"Elzenhagen-Noord";"      11"
"1.3.1 Ongevallen (weg)";"2018";"Elzenhagen-Noord";"      10"
"1.3.1 Ongevallen (weg)";"2019";"Elzenhagen-Noord";"       6"
"1.3.1 Ongevallen (weg)";"2020";"Elzenhagen-Noord";"      14"
"1.3.1 Ongevallen (weg)";"2021";"Elzenhagen-Noord";"      13"
"1.3.1 Ongevallen (weg)";"2022";"Elzenhagen-Noord";"      20"
"1.3.1 Ongevallen (weg)";"2023";"Elzenhagen-Noord";"      22"
"1.3.1 Ongevallen (weg)";"2012";"Elzenhagen-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Elzenhagen-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Elzenhagen-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Elzenhagen-Zuid";"       2"
"1.3.1 Ongevallen (weg)";"2016";"Elzenhagen-Zuid";"       2"
"1.3.1 Ongevallen (weg)";"2017";"Elzenhagen-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2018";"Elzenhagen-Zuid";"       2"
"1.3.1 Ongevallen (weg)";"2019";"Elzenhagen-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2020";"Elzenhagen-Zuid";"       2"
"1.3.1 Ongevallen (weg)";"2021";"Elzenhagen-Zuid";"       5"
"1.3.1 Ongevallen (weg)";"2022";"Elzenhagen-Zuid";"       5"
"1.3.1 Ongevallen (weg)";"2023";"Elzenhagen-Zuid";"       4"
"1.3.1 Ongevallen (weg)";"2012";"Nintemanterrein";"       1"
"1.3.1 Ongevallen (weg)";"2013";"Nintemanterrein";"       0"
"1.3.1 Ongevallen (weg)";"2014";"Nintemanterrein";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Nintemanterrein";"       2"
"1.3.1 Ongevallen (weg)";"2016";"Nintemanterrein";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Nintemanterrein";"       2"
"1.3.1 Ongevallen (weg)";"2018";"Nintemanterrein";"       2"
"1.3.1 Ongevallen (weg)";"2019";"Nintemanterrein";"       3"
"1.3.1 Ongevallen (weg)";"2020";"Nintemanterrein";"       2"
"1.3.1 Ongevallen (weg)";"2021";"Nintemanterrein";"       0"
"1.3.1 Ongevallen (weg)";"2022";"Nintemanterrein";"       0"
"1.3.1 Ongevallen (weg)";"2023";"Nintemanterrein";"       0"
"1.3.1 Ongevallen (weg)";"2012";"Buikslotermeer";"      48"
"1.3.1 Ongevallen (weg)";"2013";"Buikslotermeer";"      65"
"1.3.1 Ongevallen (weg)";"2014";"Buikslotermeer";"      59"
"1.3.1 Ongevallen (weg)";"2015";"Buikslotermeer";"      59"
"1.3.1 Ongevallen (weg)";"2016";"Buikslotermeer";"      54"
"1.3.1 Ongevallen (weg)";"2017";"Buikslotermeer";"      75"
"1.3.1 Ongevallen (weg)";"2018";"Buikslotermeer";"      59"
"1.3.1 Ongevallen (weg)";"2019";"Buikslotermeer";"      56"
"1.3.1 Ongevallen (weg)";"2020";"Buikslotermeer";"      55"
"1.3.1 Ongevallen (weg)";"2021";"Buikslotermeer";"      73"
"1.3.1 Ongevallen (weg)";"2022";"Buikslotermeer";"      84"
"1.3.1 Ongevallen (weg)";"2023";"Buikslotermeer";"      64"
"1.3.1 Ongevallen (weg)";"2012";"Buikslotermeer-Noord";"       4"
"1.3.1 Ongevallen (weg)";"2013";"Buikslotermeer-Noord";"       6"
"1.3.1 Ongevallen (weg)";"2014";"Buikslotermeer-Noord";"      10"
"1.3.1 Ongevallen (weg)";"2015";"Buikslotermeer-Noord";"       6"
"1.3.1 Ongevallen (weg)";"2016";"Buikslotermeer-Noord";"       3"
"1.3.1 Ongevallen (weg)";"2017";"Buikslotermeer-Noord";"       9"
"1.3.1 Ongevallen (weg)";"2018";"Buikslotermeer-Noord";"       6"
"1.3.1 Ongevallen (weg)";"2019";"Buikslotermeer-Noord";"       7"
"1.3.1 Ongevallen (weg)";"2020";"Buikslotermeer-Noord";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Buikslotermeer-Noord";"       7"
"1.3.1 Ongevallen (weg)";"2022";"Buikslotermeer-Noord";"      14"
"1.3.1 Ongevallen (weg)";"2023";"Buikslotermeer-Noord";"      10"
"1.3.1 Ongevallen (weg)";"2012";"De Kleine Wereld";"       6"
"1.3.1 Ongevallen (weg)";"2013";"De Kleine Wereld";"       7"
"1.3.1 Ongevallen (weg)";"2014";"De Kleine Wereld";"       6"
"1.3.1 Ongevallen (weg)";"2015";"De Kleine Wereld";"       6"
"1.3.1 Ongevallen (weg)";"2016";"De Kleine Wereld";"       5"
"1.3.1 Ongevallen (weg)";"2017";"De Kleine Wereld";"       6"
"1.3.1 Ongevallen (weg)";"2018";"De Kleine Wereld";"       4"
"1.3.1 Ongevallen (weg)";"2019";"De Kleine Wereld";"       6"
"1.3.1 Ongevallen (weg)";"2020";"De Kleine Wereld";"       7"
"1.3.1 Ongevallen (weg)";"2021";"De Kleine Wereld";"       9"
"1.3.1 Ongevallen (weg)";"2022";"De Kleine Wereld";"       6"
"1.3.1 Ongevallen (weg)";"2023";"De Kleine Wereld";"       5"
"1.3.1 Ongevallen (weg)";"2012";"Loenermark";"       7"
"1.3.1 Ongevallen (weg)";"2013";"Loenermark";"      10"
"1.3.1 Ongevallen (weg)";"2014";"Loenermark";"       5"
"1.3.1 Ongevallen (weg)";"2015";"Loenermark";"      11"
"1.3.1 Ongevallen (weg)";"2016";"Loenermark";"      11"
"1.3.1 Ongevallen (weg)";"2017";"Loenermark";"      13"
"1.3.1 Ongevallen (weg)";"2018";"Loenermark";"      12"
"1.3.1 Ongevallen (weg)";"2019";"Loenermark";"       8"
"1.3.1 Ongevallen (weg)";"2020";"Loenermark";"      12"
"1.3.1 Ongevallen (weg)";"2021";"Loenermark";"      11"
"1.3.1 Ongevallen (weg)";"2022";"Loenermark";"      11"
"1.3.1 Ongevallen (weg)";"2023";"Loenermark";"      10"
"1.3.1 Ongevallen (weg)";"2012";"Buikslotermeerplein";"      26"
"1.3.1 Ongevallen (weg)";"2013";"Buikslotermeerplein";"      30"
"1.3.1 Ongevallen (weg)";"2014";"Buikslotermeerplein";"      26"
"1.3.1 Ongevallen (weg)";"2015";"Buikslotermeerplein";"      27"
"1.3.1 Ongevallen (weg)";"2016";"Buikslotermeerplein";"      27"
"1.3.1 Ongevallen (weg)";"2017";"Buikslotermeerplein";"      33"
"1.3.1 Ongevallen (weg)";"2018";"Buikslotermeerplein";"      25"
"1.3.1 Ongevallen (weg)";"2019";"Buikslotermeerplein";"      22"
"1.3.1 Ongevallen (weg)";"2020";"Buikslotermeerplein";"      24"
"1.3.1 Ongevallen (weg)";"2021";"Buikslotermeerplein";"      30"
"1.3.1 Ongevallen (weg)";"2022";"Buikslotermeerplein";"      38"
"1.3.1 Ongevallen (weg)";"2023";"Buikslotermeerplein";"      33"
"1.3.1 Ongevallen (weg)";"2012";"Plan van Gool";"       3"
"1.3.1 Ongevallen (weg)";"2013";"Plan van Gool";"       9"
"1.3.1 Ongevallen (weg)";"2014";"Plan van Gool";"       8"
"1.3.1 Ongevallen (weg)";"2015";"Plan van Gool";"       7"
"1.3.1 Ongevallen (weg)";"2016";"Plan van Gool";"       5"
"1.3.1 Ongevallen (weg)";"2017";"Plan van Gool";"       6"
"1.3.1 Ongevallen (weg)";"2018";"Plan van Gool";"      10"
"1.3.1 Ongevallen (weg)";"2019";"Plan van Gool";"       9"
"1.3.1 Ongevallen (weg)";"2020";"Plan van Gool";"       4"
"1.3.1 Ongevallen (weg)";"2021";"Plan van Gool";"       9"
"1.3.1 Ongevallen (weg)";"2022";"Plan van Gool";"      12"
"1.3.1 Ongevallen (weg)";"2023";"Plan van Gool";"       5"
"1.3.1 Ongevallen (weg)";"2012";"Rode Kruisbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2013";"Rode Kruisbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Rode Kruisbuurt";"       4"
"1.3.1 Ongevallen (weg)";"2015";"Rode Kruisbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2016";"Rode Kruisbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2017";"Rode Kruisbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2018";"Rode Kruisbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2019";"Rode Kruisbuurt";"       4"
"1.3.1 Ongevallen (weg)";"2020";"Rode Kruisbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2021";"Rode Kruisbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2022";"Rode Kruisbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2023";"Rode Kruisbuurt";"       1"
"1.3.1 Ongevallen (weg)";"2012";"Waterlandpleinbuurt";"      33"
"1.3.1 Ongevallen (weg)";"2013";"Waterlandpleinbuurt";"      34"
"1.3.1 Ongevallen (weg)";"2014";"Waterlandpleinbuurt";"      24"
"1.3.1 Ongevallen (weg)";"2015";"Waterlandpleinbuurt";"      34"
"1.3.1 Ongevallen (weg)";"2016";"Waterlandpleinbuurt";"      56"
"1.3.1 Ongevallen (weg)";"2017";"Waterlandpleinbuurt";"      53"
"1.3.1 Ongevallen (weg)";"2018";"Waterlandpleinbuurt";"      37"
"1.3.1 Ongevallen (weg)";"2019";"Waterlandpleinbuurt";"      44"
"1.3.1 Ongevallen (weg)";"2020";"Waterlandpleinbuurt";"      58"
"1.3.1 Ongevallen (weg)";"2021";"Waterlandpleinbuurt";"      65"
"1.3.1 Ongevallen (weg)";"2022";"Waterlandpleinbuurt";"      57"
"1.3.1 Ongevallen (weg)";"2023";"Waterlandpleinbuurt";"      66"
"1.3.1 Ongevallen (weg)";"2012";"Markengouw-Noord";"       2"
"1.3.1 Ongevallen (weg)";"2013";"Markengouw-Noord";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Markengouw-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Markengouw-Noord";"       0"
"1.3.1 Ongevallen (weg)";"2016";"Markengouw-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2017";"Markengouw-Noord";"       2"
"1.3.1 Ongevallen (weg)";"2018";"Markengouw-Noord";"       3"
"1.3.1 Ongevallen (weg)";"2019";"Markengouw-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2020";"Markengouw-Noord";"       0"
"1.3.1 Ongevallen (weg)";"2021";"Markengouw-Noord";"       0"
"1.3.1 Ongevallen (weg)";"2022";"Markengouw-Noord";"       2"
"1.3.1 Ongevallen (weg)";"2023";"Markengouw-Noord";"       4"
"1.3.1 Ongevallen (weg)";"2012";"Markengouw-Midden";"       9"
"1.3.1 Ongevallen (weg)";"2013";"Markengouw-Midden";"       7"
"1.3.1 Ongevallen (weg)";"2014";"Markengouw-Midden";"      10"
"1.3.1 Ongevallen (weg)";"2015";"Markengouw-Midden";"       8"
"1.3.1 Ongevallen (weg)";"2016";"Markengouw-Midden";"      13"
"1.3.1 Ongevallen (weg)";"2017";"Markengouw-Midden";"      12"
"1.3.1 Ongevallen (weg)";"2018";"Markengouw-Midden";"       8"
"1.3.1 Ongevallen (weg)";"2019";"Markengouw-Midden";"       8"
"1.3.1 Ongevallen (weg)";"2020";"Markengouw-Midden";"       8"
"1.3.1 Ongevallen (weg)";"2021";"Markengouw-Midden";"      11"
"1.3.1 Ongevallen (weg)";"2022";"Markengouw-Midden";"      13"
"1.3.1 Ongevallen (weg)";"2023";"Markengouw-Midden";"      16"
"1.3.1 Ongevallen (weg)";"2012";"Markengouw-Zuid";"       2"
"1.3.1 Ongevallen (weg)";"2013";"Markengouw-Zuid";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Markengouw-Zuid";"       0"
"1.3.1 Ongevallen (weg)";"2015";"Markengouw-Zuid";"       5"
"1.3.1 Ongevallen (weg)";"2016";"Markengouw-Zuid";"       6"
"1.3.1 Ongevallen (weg)";"2017";"Markengouw-Zuid";"       4"
"1.3.1 Ongevallen (weg)";"2018";"Markengouw-Zuid";"       3"
"1.3.1 Ongevallen (weg)";"2019";"Markengouw-Zuid";"       3"
"1.3.1 Ongevallen (weg)";"2020";"Markengouw-Zuid";"       8"
"1.3.1 Ongevallen (weg)";"2021";"Markengouw-Zuid";"       6"
"1.3.1 Ongevallen (weg)";"2022";"Markengouw-Zuid";"       9"
"1.3.1 Ongevallen (weg)";"2023";"Markengouw-Zuid";"       7"
"1.3.1 Ongevallen (weg)";"2012";"Werengouw-Noord";"       0"
"1.3.1 Ongevallen (weg)";"2013";"Werengouw-Noord";"       4"
"1.3.1 Ongevallen (weg)";"2014";"Werengouw-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Werengouw-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2016";"Werengouw-Noord";"       2"
"1.3.1 Ongevallen (weg)";"2017";"Werengouw-Noord";"       0"
"1.3.1 Ongevallen (weg)";"2018";"Werengouw-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2019";"Werengouw-Noord";"       3"
"1.3.1 Ongevallen (weg)";"2020";"Werengouw-Noord";"       2"
"1.3.1 Ongevallen (weg)";"2021";"Werengouw-Noord";"       4"
"1.3.1 Ongevallen (weg)";"2022";"Werengouw-Noord";"       1"
"1.3.1 Ongevallen (weg)";"2023";"Werengouw-Noord";"       2"
"1.3.1 Ongevallen (weg)";"2012";"Werengouw-Midden";"      19"
"1.3.1 Ongevallen (weg)";"2013";"Werengouw-Midden";"      16"
"1.3.1 Ongevallen (weg)";"2014";"Werengouw-Midden";"      11"
"1.3.1 Ongevallen (weg)";"2015";"Werengouw-Midden";"      15"
"1.3.1 Ongevallen (weg)";"2016";"Werengouw-Midden";"      28"
"1.3.1 Ongevallen (weg)";"2017";"Werengouw-Midden";"      30"
"1.3.1 Ongevallen (weg)";"2018";"Werengouw-Midden";"      17"
"1.3.1 Ongevallen (weg)";"2019";"Werengouw-Midden";"      25"
"1.3.1 Ongevallen (weg)";"2020";"Werengouw-Midden";"      33"
"1.3.1 Ongevallen (weg)";"2021";"Werengouw-Midden";"      39"
"1.3.1 Ongevallen (weg)";"2022";"Werengouw-Midden";"      27"
"1.3.1 Ongevallen (weg)";"2023";"Werengouw-Midden";"      34"
"1.3.1 Ongevallen (weg)";"2012";"Werengouw-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2013";"Werengouw-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2014";"Werengouw-Zuid";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Werengouw-Zuid";"       5"
"1.3.1 Ongevallen (weg)";"2016";"Werengouw-Zuid";"       6"
"1.3.1 Ongevallen (weg)";"2017";"Werengouw-Zuid";"       5"
"1.3.1 Ongevallen (weg)";"2018";"Werengouw-Zuid";"       5"
"1.3.1 Ongevallen (weg)";"2019";"Werengouw-Zuid";"       4"
"1.3.1 Ongevallen (weg)";"2020";"Werengouw-Zuid";"       7"
"1.3.1 Ongevallen (weg)";"2021";"Werengouw-Zuid";"       5"
"1.3.1 Ongevallen (weg)";"2022";"Werengouw-Zuid";"       5"
"1.3.1 Ongevallen (weg)";"2023";"Werengouw-Zuid";"       3"
"1.3.1 Ongevallen (weg)";"2012";"Volewijck";"      41"
"1.3.1 Ongevallen (weg)";"2013";"Volewijck";"      50"
"1.3.1 Ongevallen (weg)";"2014";"Volewijck";"      57"
"1.3.1 Ongevallen (weg)";"2015";"Volewijck";"      39"
"1.3.1 Ongevallen (weg)";"2016";"Volewijck";"      61"
"1.3.1 Ongevallen (weg)";"2017";"Volewijck";"      81"
"1.3.1 Ongevallen (weg)";"2018";"Volewijck";"      61"
"1.3.1 Ongevallen (weg)";"2019";"Volewijck";"      53"
"1.3.1 Ongevallen (weg)";"2020";"Volewijck";"      42"
"1.3.1 Ongevallen (weg)";"2021";"Volewijck";"      49"
"1.3.1 Ongevallen (weg)";"2022";"Volewijck";"      67"
"1.3.1 Ongevallen (weg)";"2023";"Volewijck";"      55"
"1.3.1 Ongevallen (weg)";"2012";"Bloemenbuurt-Noord";"       9"
"1.3.1 Ongevallen (weg)";"2013";"Bloemenbuurt-Noord";"       6"
"1.3.1 Ongevallen (weg)";"2014";"Bloemenbuurt-Noord";"      11"
"1.3.1 Ongevallen (weg)";"2015";"Bloemenbuurt-Noord";"       6"
"1.3.1 Ongevallen (weg)";"2016";"Bloemenbuurt-Noord";"       6"
"1.3.1 Ongevallen (weg)";"2017";"Bloemenbuurt-Noord";"      16"
