"Soort misdrijf";"Perioden";"Wijken en buurten";"Geregistreerde misdrijven (aantal)"
"1.4.7 Overval";"2017";"Erasmuspark";"       1"
"1.4.7 Overval";"2018";"Erasmuspark";"       0"
"1.4.7 Overval";"2019";"Erasmuspark";"       2"
"1.4.7 Overval";"2020";"Erasmuspark";"       2"
"1.4.7 Overval";"2021";"Erasmuspark";"       1"
"1.4.7 Overval";"2022";"Erasmuspark";"       1"
"1.4.7 Overval";"2023";"Erasmuspark";"       1"
"1.4.7 Overval";"2012";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2013";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2014";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2015";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2016";"Robert Scottbuurt-Oost";"       2"
"1.4.7 Overval";"2017";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2018";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2019";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2020";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2021";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2022";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2023";"Robert Scottbuurt-Oost";"       0"
"1.4.7 Overval";"2012";"Erasmusparkbuurt-West";"       1"
"1.4.7 Overval";"2013";"Erasmusparkbuurt-West";"       3"
"1.4.7 Overval";"2014";"Erasmusparkbuurt-West";"       3"
"1.4.7 Overval";"2015";"Erasmusparkbuurt-West";"       0"
"1.4.7 Overval";"2016";"Erasmusparkbuurt-West";"       4"
"1.4.7 Overval";"2017";"Erasmusparkbuurt-West";"       1"
"1.4.7 Overval";"2018";"Erasmusparkbuurt-West";"       0"
"1.4.7 Overval";"2019";"Erasmusparkbuurt-West";"       2"
"1.4.7 Overval";"2020";"Erasmusparkbuurt-West";"       2"
"1.4.7 Overval";"2021";"Erasmusparkbuurt-West";"       1"
"1.4.7 Overval";"2022";"Erasmusparkbuurt-West";"       1"
"1.4.7 Overval";"2023";"Erasmusparkbuurt-West";"       1"
"1.4.7 Overval";"2012";"Centrale Markt";"       0"
"1.4.7 Overval";"2013";"Centrale Markt";"       0"
"1.4.7 Overval";"2014";"Centrale Markt";"       0"
"1.4.7 Overval";"2015";"Centrale Markt";"       2"
"1.4.7 Overval";"2016";"Centrale Markt";"       0"
"1.4.7 Overval";"2017";"Centrale Markt";"       0"
"1.4.7 Overval";"2018";"Centrale Markt";"       3"
"1.4.7 Overval";"2019";"Centrale Markt";"       2"
"1.4.7 Overval";"2020";"Centrale Markt";"       0"
"1.4.7 Overval";"2021";"Centrale Markt";"       0"
"1.4.7 Overval";"2022";"Centrale Markt";"       2"
"1.4.7 Overval";"2023";"Centrale Markt";"       0"
"1.4.7 Overval";"2012";"Bedrijvencentrum Westerkwartier";"       0"
"1.4.7 Overval";"2013";"Bedrijvencentrum Westerkwartier";"       0"
"1.4.7 Overval";"2014";"Bedrijvencentrum Westerkwartier";"       0"
"1.4.7 Overval";"2015";"Bedrijvencentrum Westerkwartier";"       2"
"1.4.7 Overval";"2016";"Bedrijvencentrum Westerkwartier";"       0"
"1.4.7 Overval";"2017";"Bedrijvencentrum Westerkwartier";"       0"
"1.4.7 Overval";"2018";"Bedrijvencentrum Westerkwartier";"       1"
"1.4.7 Overval";"2019";"Bedrijvencentrum Westerkwartier";"       1"
"1.4.7 Overval";"2020";"Bedrijvencentrum Westerkwartier";"       0"
"1.4.7 Overval";"2021";"Bedrijvencentrum Westerkwartier";"       0"
"1.4.7 Overval";"2022";"Bedrijvencentrum Westerkwartier";"       0"
"1.4.7 Overval";"2023";"Bedrijvencentrum Westerkwartier";"       0"
"1.4.7 Overval";"2012";"GWL-terrein";"       0"
"1.4.7 Overval";"2013";"GWL-terrein";"       0"
"1.4.7 Overval";"2014";"GWL-terrein";"       0"
"1.4.7 Overval";"2015";"GWL-terrein";"       0"
"1.4.7 Overval";"2016";"GWL-terrein";"       0"
"1.4.7 Overval";"2017";"GWL-terrein";"       0"
"1.4.7 Overval";"2018";"GWL-terrein";"       1"
"1.4.7 Overval";"2019";"GWL-terrein";"       1"
"1.4.7 Overval";"2020";"GWL-terrein";"       0"
"1.4.7 Overval";"2021";"GWL-terrein";"       0"
"1.4.7 Overval";"2022";"GWL-terrein";"       1"
"1.4.7 Overval";"2023";"GWL-terrein";"       0"
"1.4.7 Overval";"2012";"Markthallen";"       0"
"1.4.7 Overval";"2013";"Markthallen";"       0"
"1.4.7 Overval";"2014";"Markthallen";"       0"
"1.4.7 Overval";"2015";"Markthallen";"       0"
"1.4.7 Overval";"2016";"Markthallen";"       0"
"1.4.7 Overval";"2017";"Markthallen";"       0"
"1.4.7 Overval";"2018";"Markthallen";"       0"
"1.4.7 Overval";"2019";"Markthallen";"       0"
"1.4.7 Overval";"2020";"Markthallen";"       0"
"1.4.7 Overval";"2021";"Markthallen";"       0"
"1.4.7 Overval";"2022";"Markthallen";"       0"
"1.4.7 Overval";"2023";"Markthallen";"       0"
"1.4.7 Overval";"2012";"Marcanti";"       0"
"1.4.7 Overval";"2013";"Marcanti";"       0"
"1.4.7 Overval";"2014";"Marcanti";"       0"
"1.4.7 Overval";"2015";"Marcanti";"       0"
"1.4.7 Overval";"2016";"Marcanti";"       0"
"1.4.7 Overval";"2017";"Marcanti";"       0"
"1.4.7 Overval";"2018";"Marcanti";"       1"
"1.4.7 Overval";"2019";"Marcanti";"       0"
"1.4.7 Overval";"2020";"Marcanti";"       0"
"1.4.7 Overval";"2021";"Marcanti";"       0"
"1.4.7 Overval";"2022";"Marcanti";"       1"
"1.4.7 Overval";"2023";"Marcanti";"       0"
"1.4.7 Overval";"2012";"Staatsliedenbuurt";"       0"
"1.4.7 Overval";"2013";"Staatsliedenbuurt";"       7"
"1.4.7 Overval";"2014";"Staatsliedenbuurt";"       2"
"1.4.7 Overval";"2015";"Staatsliedenbuurt";"       1"
"1.4.7 Overval";"2016";"Staatsliedenbuurt";"       2"
"1.4.7 Overval";"2017";"Staatsliedenbuurt";"       1"
"1.4.7 Overval";"2018";"Staatsliedenbuurt";"       4"
"1.4.7 Overval";"2019";"Staatsliedenbuurt";"       8"
"1.4.7 Overval";"2020";"Staatsliedenbuurt";"       0"
"1.4.7 Overval";"2021";"Staatsliedenbuurt";"       0"
"1.4.7 Overval";"2022";"Staatsliedenbuurt";"       2"
"1.4.7 Overval";"2023";"Staatsliedenbuurt";"       0"
"1.4.7 Overval";"2012";"Westerstaatsman";"       0"
"1.4.7 Overval";"2013";"Westerstaatsman";"       1"
"1.4.7 Overval";"2014";"Westerstaatsman";"       1"
"1.4.7 Overval";"2015";"Westerstaatsman";"       1"
"1.4.7 Overval";"2016";"Westerstaatsman";"       1"
"1.4.7 Overval";"2017";"Westerstaatsman";"       0"
"1.4.7 Overval";"2018";"Westerstaatsman";"       1"
"1.4.7 Overval";"2019";"Westerstaatsman";"       2"
"1.4.7 Overval";"2020";"Westerstaatsman";"       0"
"1.4.7 Overval";"2021";"Westerstaatsman";"       0"
"1.4.7 Overval";"2022";"Westerstaatsman";"       1"
"1.4.7 Overval";"2023";"Westerstaatsman";"       0"
"1.4.7 Overval";"2012";"Fannius Scholtenbuurt";"       0"
"1.4.7 Overval";"2013";"Fannius Scholtenbuurt";"       0"
"1.4.7 Overval";"2014";"Fannius Scholtenbuurt";"       0"
"1.4.7 Overval";"2015";"Fannius Scholtenbuurt";"       0"
"1.4.7 Overval";"2016";"Fannius Scholtenbuurt";"       1"
"1.4.7 Overval";"2017";"Fannius Scholtenbuurt";"       1"
"1.4.7 Overval";"2018";"Fannius Scholtenbuurt";"       1"
"1.4.7 Overval";"2019";"Fannius Scholtenbuurt";"       2"
"1.4.7 Overval";"2020";"Fannius Scholtenbuurt";"       0"
"1.4.7 Overval";"2021";"Fannius Scholtenbuurt";"       0"
"1.4.7 Overval";"2022";"Fannius Scholtenbuurt";"       0"
"1.4.7 Overval";"2023";"Fannius Scholtenbuurt";"       0"
"1.4.7 Overval";"2012";"Staatsliedenbuurt-Noordoost";"       0"
"1.4.7 Overval";"2013";"Staatsliedenbuurt-Noordoost";"       2"
"1.4.7 Overval";"2014";"Staatsliedenbuurt-Noordoost";"       0"
"1.4.7 Overval";"2015";"Staatsliedenbuurt-Noordoost";"       0"
"1.4.7 Overval";"2016";"Staatsliedenbuurt-Noordoost";"       0"
"1.4.7 Overval";"2017";"Staatsliedenbuurt-Noordoost";"       0"
"1.4.7 Overval";"2018";"Staatsliedenbuurt-Noordoost";"       0"
"1.4.7 Overval";"2019";"Staatsliedenbuurt-Noordoost";"       1"
"1.4.7 Overval";"2020";"Staatsliedenbuurt-Noordoost";"       0"
"1.4.7 Overval";"2021";"Staatsliedenbuurt-Noordoost";"       0"
"1.4.7 Overval";"2022";"Staatsliedenbuurt-Noordoost";"       1"
"1.4.7 Overval";"2023";"Staatsliedenbuurt-Noordoost";"       0"
"1.4.7 Overval";"2012";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2013";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2014";"De Wittenbuurt-Noord";"       1"
"1.4.7 Overval";"2015";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2016";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2017";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2018";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2019";"De Wittenbuurt-Noord";"       1"
"1.4.7 Overval";"2020";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2021";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2022";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2023";"De Wittenbuurt-Noord";"       0"
"1.4.7 Overval";"2012";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2013";"De Wittenbuurt-Zuid";"       2"
"1.4.7 Overval";"2014";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2015";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2016";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2017";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2018";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2019";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2020";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2021";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2022";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2023";"De Wittenbuurt-Zuid";"       0"
"1.4.7 Overval";"2012";"Buyskade e.o.";"       0"
"1.4.7 Overval";"2013";"Buyskade e.o.";"       2"
"1.4.7 Overval";"2014";"Buyskade e.o.";"       0"
"1.4.7 Overval";"2015";"Buyskade e.o.";"       0"
"1.4.7 Overval";"2016";"Buyskade e.o.";"       0"
"1.4.7 Overval";"2017";"Buyskade e.o.";"       0"
"1.4.7 Overval";"2018";"Buyskade e.o.";"       2"
"1.4.7 Overval";"2019";"Buyskade e.o.";"       2"
"1.4.7 Overval";"2020";"Buyskade e.o.";"       0"
"1.4.7 Overval";"2021";"Buyskade e.o.";"       0"
"1.4.7 Overval";"2022";"Buyskade e.o.";"       0"
"1.4.7 Overval";"2023";"Buyskade e.o.";"       0"
"1.4.7 Overval";"2012";"Frederik Hendrikbuurt";"       0"
"1.4.7 Overval";"2013";"Frederik Hendrikbuurt";"       1"
"1.4.7 Overval";"2014";"Frederik Hendrikbuurt";"       1"
"1.4.7 Overval";"2015";"Frederik Hendrikbuurt";"       0"
"1.4.7 Overval";"2016";"Frederik Hendrikbuurt";"       2"
"1.4.7 Overval";"2017";"Frederik Hendrikbuurt";"       4"
"1.4.7 Overval";"2018";"Frederik Hendrikbuurt";"       1"
"1.4.7 Overval";"2019";"Frederik Hendrikbuurt";"       1"
"1.4.7 Overval";"2020";"Frederik Hendrikbuurt";"       0"
"1.4.7 Overval";"2021";"Frederik Hendrikbuurt";"       1"
"1.4.7 Overval";"2022";"Frederik Hendrikbuurt";"       5"
"1.4.7 Overval";"2023";"Frederik Hendrikbuurt";"       0"
"1.4.7 Overval";"2012";"Frederik Hendrikbuurt-Noord";"       0"
"1.4.7 Overval";"2013";"Frederik Hendrikbuurt-Noord";"       0"
"1.4.7 Overval";"2014";"Frederik Hendrikbuurt-Noord";"       0"
"1.4.7 Overval";"2015";"Frederik Hendrikbuurt-Noord";"       0"
"1.4.7 Overval";"2016";"Frederik Hendrikbuurt-Noord";"       1"
"1.4.7 Overval";"2017";"Frederik Hendrikbuurt-Noord";"       0"
"1.4.7 Overval";"2018";"Frederik Hendrikbuurt-Noord";"       0"
"1.4.7 Overval";"2019";"Frederik Hendrikbuurt-Noord";"       0"
"1.4.7 Overval";"2020";"Frederik Hendrikbuurt-Noord";"       0"
"1.4.7 Overval";"2021";"Frederik Hendrikbuurt-Noord";"       1"
"1.4.7 Overval";"2022";"Frederik Hendrikbuurt-Noord";"       2"
"1.4.7 Overval";"2023";"Frederik Hendrikbuurt-Noord";"       0"
"1.4.7 Overval";"2012";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2013";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2014";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2015";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2016";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2017";"Frederik Hendrikbuurt-Zuidwest";"       1"
"1.4.7 Overval";"2018";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2019";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2020";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2021";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2022";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2023";"Frederik Hendrikbuurt-Zuidwest";"       0"
"1.4.7 Overval";"2012";"Frederik Hendrikbuurt-Zuidoost";"       0"
"1.4.7 Overval";"2013";"Frederik Hendrikbuurt-Zuidoost";"       1"
"1.4.7 Overval";"2014";"Frederik Hendrikbuurt-Zuidoost";"       1"
"1.4.7 Overval";"2015";"Frederik Hendrikbuurt-Zuidoost";"       0"
"1.4.7 Overval";"2016";"Frederik Hendrikbuurt-Zuidoost";"       1"
"1.4.7 Overval";"2017";"Frederik Hendrikbuurt-Zuidoost";"       3"
"1.4.7 Overval";"2018";"Frederik Hendrikbuurt-Zuidoost";"       1"
"1.4.7 Overval";"2019";"Frederik Hendrikbuurt-Zuidoost";"       1"
"1.4.7 Overval";"2020";"Frederik Hendrikbuurt-Zuidoost";"       0"
"1.4.7 Overval";"2021";"Frederik Hendrikbuurt-Zuidoost";"       0"
"1.4.7 Overval";"2022";"Frederik Hendrikbuurt-Zuidoost";"       3"
"1.4.7 Overval";"2023";"Frederik Hendrikbuurt-Zuidoost";"       0"
"1.4.7 Overval";"2012";"Van Galenbuurt";"       1"
"1.4.7 Overval";"2013";"Van Galenbuurt";"       0"
"1.4.7 Overval";"2014";"Van Galenbuurt";"       2"
"1.4.7 Overval";"2015";"Van Galenbuurt";"       1"
"1.4.7 Overval";"2016";"Van Galenbuurt";"       2"
"1.4.7 Overval";"2017";"Van Galenbuurt";"       2"
"1.4.7 Overval";"2018";"Van Galenbuurt";"       2"
"1.4.7 Overval";"2019";"Van Galenbuurt";"       0"
"1.4.7 Overval";"2020";"Van Galenbuurt";"       2"
"1.4.7 Overval";"2021";"Van Galenbuurt";"       6"
"1.4.7 Overval";"2022";"Van Galenbuurt";"       0"
"1.4.7 Overval";"2023";"Van Galenbuurt";"       0"
"1.4.7 Overval";"2012";"Mercatorpark";"       0"
"1.4.7 Overval";"2013";"Mercatorpark";"       0"
"1.4.7 Overval";"2014";"Mercatorpark";"       1"
"1.4.7 Overval";"2015";"Mercatorpark";"       0"
"1.4.7 Overval";"2016";"Mercatorpark";"       0"
"1.4.7 Overval";"2017";"Mercatorpark";"       0"
"1.4.7 Overval";"2018";"Mercatorpark";"       0"
"1.4.7 Overval";"2019";"Mercatorpark";"       0"
"1.4.7 Overval";"2020";"Mercatorpark";"       1"
"1.4.7 Overval";"2021";"Mercatorpark";"       2"
"1.4.7 Overval";"2022";"Mercatorpark";"       0"
"1.4.7 Overval";"2023";"Mercatorpark";"       0"
"1.4.7 Overval";"2012";"Orteliusbuurt-Noord";"       0"
"1.4.7 Overval";"2013";"Orteliusbuurt-Noord";"       0"
"1.4.7 Overval";"2014";"Orteliusbuurt-Noord";"       1"
"1.4.7 Overval";"2015";"Orteliusbuurt-Noord";"       1"
"1.4.7 Overval";"2016";"Orteliusbuurt-Noord";"       2"
"1.4.7 Overval";"2017";"Orteliusbuurt-Noord";"       0"
"1.4.7 Overval";"2018";"Orteliusbuurt-Noord";"       0"
"1.4.7 Overval";"2019";"Orteliusbuurt-Noord";"       0"
"1.4.7 Overval";"2020";"Orteliusbuurt-Noord";"       0"
"1.4.7 Overval";"2021";"Orteliusbuurt-Noord";"       0"
"1.4.7 Overval";"2022";"Orteliusbuurt-Noord";"       0"
"1.4.7 Overval";"2023";"Orteliusbuurt-Noord";"       0"
"1.4.7 Overval";"2012";"Jan Maijenbuurt";"       1"
"1.4.7 Overval";"2013";"Jan Maijenbuurt";"       0"
"1.4.7 Overval";"2014";"Jan Maijenbuurt";"       0"
"1.4.7 Overval";"2015";"Jan Maijenbuurt";"       0"
"1.4.7 Overval";"2016";"Jan Maijenbuurt";"       0"
"1.4.7 Overval";"2017";"Jan Maijenbuurt";"       2"
"1.4.7 Overval";"2018";"Jan Maijenbuurt";"       2"
"1.4.7 Overval";"2019";"Jan Maijenbuurt";"       0"
"1.4.7 Overval";"2020";"Jan Maijenbuurt";"       1"
"1.4.7 Overval";"2021";"Jan Maijenbuurt";"       4"
"1.4.7 Overval";"2022";"Jan Maijenbuurt";"       0"
"1.4.7 Overval";"2023";"Jan Maijenbuurt";"       0"
"1.4.7 Overval";"2012";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2013";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2014";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2015";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2016";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2017";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2018";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2019";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2020";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2021";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2022";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2023";"John Franklinbuurt";"       0"
"1.4.7 Overval";"2012";"Geuzenbuurt";"       6"
"1.4.7 Overval";"2013";"Geuzenbuurt";"       3"
"1.4.7 Overval";"2014";"Geuzenbuurt";"       3"
"1.4.7 Overval";"2015";"Geuzenbuurt";"       0"
"1.4.7 Overval";"2016";"Geuzenbuurt";"       2"
"1.4.7 Overval";"2017";"Geuzenbuurt";"       4"
"1.4.7 Overval";"2018";"Geuzenbuurt";"       0"
"1.4.7 Overval";"2019";"Geuzenbuurt";"       4"
"1.4.7 Overval";"2020";"Geuzenbuurt";"       0"
"1.4.7 Overval";"2021";"Geuzenbuurt";"       2"
"1.4.7 Overval";"2022";"Geuzenbuurt";"       0"
"1.4.7 Overval";"2023";"Geuzenbuurt";"       2"
"1.4.7 Overval";"2012";"Pieter van der Doesbuurt";"       1"
"1.4.7 Overval";"2013";"Pieter van der Doesbuurt";"       0"
"1.4.7 Overval";"2014";"Pieter van der Doesbuurt";"       0"
"1.4.7 Overval";"2015";"Pieter van der Doesbuurt";"       0"
"1.4.7 Overval";"2016";"Pieter van der Doesbuurt";"       2"
"1.4.7 Overval";"2017";"Pieter van der Doesbuurt";"       1"
"1.4.7 Overval";"2018";"Pieter van der Doesbuurt";"       0"
"1.4.7 Overval";"2019";"Pieter van der Doesbuurt";"       4"
"1.4.7 Overval";"2020";"Pieter van der Doesbuurt";"       0"
"1.4.7 Overval";"2021";"Pieter van der Doesbuurt";"       0"
"1.4.7 Overval";"2022";"Pieter van der Doesbuurt";"       0"
"1.4.7 Overval";"2023";"Pieter van der Doesbuurt";"       1"
"1.4.7 Overval";"2012";"Trompbuurt";"       4"
"1.4.7 Overval";"2013";"Trompbuurt";"       2"
"1.4.7 Overval";"2014";"Trompbuurt";"       2"
"1.4.7 Overval";"2015";"Trompbuurt";"       0"
"1.4.7 Overval";"2016";"Trompbuurt";"       0"
"1.4.7 Overval";"2017";"Trompbuurt";"       3"
"1.4.7 Overval";"2018";"Trompbuurt";"       0"
"1.4.7 Overval";"2019";"Trompbuurt";"       0"
"1.4.7 Overval";"2020";"Trompbuurt";"       0"
"1.4.7 Overval";"2021";"Trompbuurt";"       2"
"1.4.7 Overval";"2022";"Trompbuurt";"       0"
"1.4.7 Overval";"2023";"Trompbuurt";"       1"
"1.4.7 Overval";"2012";"Geuzenhofbuurt";"       1"
"1.4.7 Overval";"2013";"Geuzenhofbuurt";"       1"
"1.4.7 Overval";"2014";"Geuzenhofbuurt";"       1"
"1.4.7 Overval";"2015";"Geuzenhofbuurt";"       0"
"1.4.7 Overval";"2016";"Geuzenhofbuurt";"       0"
"1.4.7 Overval";"2017";"Geuzenhofbuurt";"       0"
"1.4.7 Overval";"2018";"Geuzenhofbuurt";"       0"
"1.4.7 Overval";"2019";"Geuzenhofbuurt";"       0"
"1.4.7 Overval";"2020";"Geuzenhofbuurt";"       0"
"1.4.7 Overval";"2021";"Geuzenhofbuurt";"       0"
"1.4.7 Overval";"2022";"Geuzenhofbuurt";"       0"
"1.4.7 Overval";"2023";"Geuzenhofbuurt";"       0"
"1.4.7 Overval";"2012";"Hoofdweg e.o.";"       4"
"1.4.7 Overval";"2013";"Hoofdweg e.o.";"       2"
"1.4.7 Overval";"2014";"Hoofdweg e.o.";"       0"
"1.4.7 Overval";"2015";"Hoofdweg e.o.";"       1"
"1.4.7 Overval";"2016";"Hoofdweg e.o.";"       4"
"1.4.7 Overval";"2017";"Hoofdweg e.o.";"       0"
"1.4.7 Overval";"2018";"Hoofdweg e.o.";"       0"
"1.4.7 Overval";"2019";"Hoofdweg e.o.";"       1"
"1.4.7 Overval";"2020";"Hoofdweg e.o.";"       2"
"1.4.7 Overval";"2021";"Hoofdweg e.o.";"       2"
"1.4.7 Overval";"2022";"Hoofdweg e.o.";"       2"
"1.4.7 Overval";"2023";"Hoofdweg e.o.";"       0"
"1.4.7 Overval";"2012";"Orteliusbuurt-Midden";"       1"
"1.4.7 Overval";"2013";"Orteliusbuurt-Midden";"       0"
"1.4.7 Overval";"2014";"Orteliusbuurt-Midden";"       0"
"1.4.7 Overval";"2015";"Orteliusbuurt-Midden";"       0"
"1.4.7 Overval";"2016";"Orteliusbuurt-Midden";"       1"
"1.4.7 Overval";"2017";"Orteliusbuurt-Midden";"       0"
"1.4.7 Overval";"2018";"Orteliusbuurt-Midden";"       0"
"1.4.7 Overval";"2019";"Orteliusbuurt-Midden";"       0"
"1.4.7 Overval";"2020";"Orteliusbuurt-Midden";"       1"
"1.4.7 Overval";"2021";"Orteliusbuurt-Midden";"       0"
"1.4.7 Overval";"2022";"Orteliusbuurt-Midden";"       1"
"1.4.7 Overval";"2023";"Orteliusbuurt-Midden";"       0"
"1.4.7 Overval";"2012";"Balboaplein e.o.";"       1"
"1.4.7 Overval";"2013";"Balboaplein e.o.";"       0"
"1.4.7 Overval";"2014";"Balboaplein e.o.";"       0"
"1.4.7 Overval";"2015";"Balboaplein e.o.";"       0"
"1.4.7 Overval";"2016";"Balboaplein e.o.";"       1"
"1.4.7 Overval";"2017";"Balboaplein e.o.";"       0"
"1.4.7 Overval";"2018";"Balboaplein e.o.";"       0"
"1.4.7 Overval";"2019";"Balboaplein e.o.";"       1"
"1.4.7 Overval";"2020";"Balboaplein e.o.";"       0"
"1.4.7 Overval";"2021";"Balboaplein e.o.";"       0"
"1.4.7 Overval";"2022";"Balboaplein e.o.";"       1"
"1.4.7 Overval";"2023";"Balboaplein e.o.";"       0"
"1.4.7 Overval";"2012";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2013";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2014";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2015";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2016";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2017";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2018";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2019";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2020";"Orteliusbuurt-Zuid";"       1"
"1.4.7 Overval";"2021";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2022";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2023";"Orteliusbuurt-Zuid";"       0"
"1.4.7 Overval";"2012";"Columbusplein e.o.";"       2"
"1.4.7 Overval";"2013";"Columbusplein e.o.";"       2"
"1.4.7 Overval";"2014";"Columbusplein e.o.";"       0"
"1.4.7 Overval";"2015";"Columbusplein e.o.";"       1"
"1.4.7 Overval";"2016";"Columbusplein e.o.";"       2"
"1.4.7 Overval";"2017";"Columbusplein e.o.";"       0"
"1.4.7 Overval";"2018";"Columbusplein e.o.";"       0"
"1.4.7 Overval";"2019";"Columbusplein e.o.";"       0"
"1.4.7 Overval";"2020";"Columbusplein e.o.";"       0"
"1.4.7 Overval";"2021";"Columbusplein e.o.";"       2"
"1.4.7 Overval";"2022";"Columbusplein e.o.";"       0"
"1.4.7 Overval";"2023";"Columbusplein e.o.";"       0"
"1.4.7 Overval";"2012";"Chassébuurt";"       1"
"1.4.7 Overval";"2013";"Chassébuurt";"       2"
"1.4.7 Overval";"2014";"Chassébuurt";"       4"
"1.4.7 Overval";"2015";"Chassébuurt";"       1"
"1.4.7 Overval";"2016";"Chassébuurt";"       0"
"1.4.7 Overval";"2017";"Chassébuurt";"       0"
"1.4.7 Overval";"2018";"Chassébuurt";"       1"
"1.4.7 Overval";"2019";"Chassébuurt";"       0"
"1.4.7 Overval";"2020";"Chassébuurt";"       1"
"1.4.7 Overval";"2021";"Chassébuurt";"       0"
"1.4.7 Overval";"2022";"Chassébuurt";"       1"
"1.4.7 Overval";"2023";"Chassébuurt";"       0"
"1.4.7 Overval";"2012";"Filips van Almondekwartier";"       1"
"1.4.7 Overval";"2013";"Filips van Almondekwartier";"       2"
"1.4.7 Overval";"2014";"Filips van Almondekwartier";"       0"
"1.4.7 Overval";"2015";"Filips van Almondekwartier";"       0"
"1.4.7 Overval";"2016";"Filips van Almondekwartier";"       0"
"1.4.7 Overval";"2017";"Filips van Almondekwartier";"       0"
"1.4.7 Overval";"2018";"Filips van Almondekwartier";"       1"
"1.4.7 Overval";"2019";"Filips van Almondekwartier";"       0"
"1.4.7 Overval";"2020";"Filips van Almondekwartier";"       0"
"1.4.7 Overval";"2021";"Filips van Almondekwartier";"       0"
"1.4.7 Overval";"2022";"Filips van Almondekwartier";"       0"
"1.4.7 Overval";"2023";"Filips van Almondekwartier";"       0"
"1.4.7 Overval";"2012";"Kortenaerkwartier";"       0"
"1.4.7 Overval";"2013";"Kortenaerkwartier";"       0"
"1.4.7 Overval";"2014";"Kortenaerkwartier";"       3"
